OBJECTID_1,FID_XYHazardSce95,OBJECTID,Field1,Field2,Field3,FID_censustractclip_CensusData,censustractclip_GEO_ID,censustractclip_STATE,censustractclip_COUNTY,censustractclip_TRACT,censustractclip_NAME,censustractclip_LSAD,censustractclip_CENSUSAREA,CensusData_OBJECTID,CensusData_Id,CensusData_Id2,CensusData_Geography,CensusData_Estimate__Total,CensusData_Margin_of_Error__Total,CensusData_Median_income__dollars_,CensusData_Mean_income__dollars_
364,927,928,35.064000000000000,-89.955699999999993,0.083165000000000,216,1400000US47157980100,47,157,980100,9801,Tract,7.386000000000000,218,1400000US47157980100,47157980100.000000000000000,"Census Tract 9801, Shelby County, Tennessee",65,27,0,0
365,973,974,35.064000000000000,-89.944699999999997,0.066368000000000,85,1400000US47157010500,47,157,010500,105,Tract,1.772000000000000,90,1400000US47157010500,47157010500.000000000000000,"Census Tract 105, Shelby County, Tennessee",1686,358,26250,32277
366,1019,1020,35.064000000000000,-89.933700000000002,0.077823000000000,85,1400000US47157010500,47,157,010500,105,Tract,1.772000000000000,90,1400000US47157010500,47157010500.000000000000000,"Census Tract 105, Shelby County, Tennessee",1686,358,26250,32277
367,1065,1066,35.064000000000000,-89.922700000000006,0.092221000000000,87,1400000US47157010620,47,157,010620,106.20,Tract,0.529000000000000,92,1400000US47157010620,47157010620.000000000000000,"Census Tract 106.20, Shelby County, Tennessee",3568,467,27292,32744
368,1111,1112,35.064000000000000,-89.911600000000007,0.108763000000000,86,1400000US47157010610,47,157,010610,106.10,Tract,1.507000000000000,91,1400000US47157010610,47157010610.000000000000000,"Census Tract 106.10, Shelby County, Tennessee",6335,828,31534,36306
369,1157,1158,35.064000000000000,-89.900599999999997,0.116254000000000,88,1400000US47157010710,47,157,010710,107.10,Tract,1.520000000000000,94,1400000US47157010710,47157010710.000000000000000,"Census Tract 107.10, Shelby County, Tennessee",4905,641,43672,51602
370,1203,1204,35.064000000000000,-89.889600000000002,0.101634000000000,88,1400000US47157010710,47,157,010710,107.10,Tract,1.520000000000000,94,1400000US47157010710,47157010710.000000000000000,"Census Tract 107.10, Shelby County, Tennessee",4905,641,43672,51602
371,1249,1250,35.064000000000000,-89.878600000000006,0.114693000000000,89,1400000US47157010720,47,157,010720,107.20,Tract,0.536000000000000,95,1400000US47157010720,47157010720.000000000000000,"Census Tract 107.20, Shelby County, Tennessee",3891,433,26694,37653
372,1295,1296,35.064000000000000,-89.867599999999996,0.085651000000000,189,1400000US47157021710,47,157,021710,217.10,Tract,0.932000000000000,183,1400000US47157021710,47157021710.000000000000000,"Census Tract 217.10, Shelby County, Tennessee",2874,327,28848,38976
373,1341,1342,35.064000000000000,-89.856600000000000,0.107080000000000,191,1400000US47157021725,47,157,021725,217.25,Tract,0.401000000000000,186,1400000US47157021725,47157021725.000000000000000,"Census Tract 217.25, Shelby County, Tennessee",4448,482,29924,37001
374,1387,1388,35.064000000000000,-89.845600000000005,0.098008000000000,191,1400000US47157021725,47,157,021725,217.25,Tract,0.401000000000000,186,1400000US47157021725,47157021725.000000000000000,"Census Tract 217.25, Shelby County, Tennessee",4448,482,29924,37001
375,1433,1434,35.064000000000000,-89.834500000000006,0.223974000000000,176,1400000US47157021334,47,157,021334,213.34,Tract,1.222000000000000,166,1400000US47157021334,47157021334.000000000000000,"Census Tract 213.34, Shelby County, Tennessee",3988,505,39614,55185
376,1479,1480,35.064000000000000,-89.823499999999996,0.137462000000000,176,1400000US47157021334,47,157,021334,213.34,Tract,1.222000000000000,166,1400000US47157021334,47157021334.000000000000000,"Census Tract 213.34, Shelby County, Tennessee",3988,505,39614,55185
377,1525,1526,35.064000000000000,-89.812500000000000,0.180144000000000,178,1400000US47157021342,47,157,021342,213.42,Tract,6.082000000000000,168,1400000US47157021342,47157021342.000000000000000,"Census Tract 213.42, Shelby County, Tennessee",9531,658,60117,113986
378,1571,1572,35.064000000000000,-89.801500000000004,0.142969000000000,178,1400000US47157021342,47,157,021342,213.42,Tract,6.082000000000000,168,1400000US47157021342,47157021342.000000000000000,"Census Tract 213.42, Shelby County, Tennessee",9531,658,60117,113986
379,1617,1618,35.064000000000000,-89.790499999999994,0.115380000000000,178,1400000US47157021342,47,157,021342,213.42,Tract,6.082000000000000,168,1400000US47157021342,47157021342.000000000000000,"Census Tract 213.42, Shelby County, Tennessee",9531,658,60117,113986
380,1663,1664,35.064000000000000,-89.779499999999999,0.133905000000000,177,1400000US47157021341,47,157,021341,213.41,Tract,2.452000000000000,167,1400000US47157021341,47157021341.000000000000000,"Census Tract 213.41, Shelby County, Tennessee",5576,345,125060,161829
381,1709,1710,35.064000000000000,-89.768400000000000,0.150238000000000,177,1400000US47157021341,47,157,021341,213.41,Tract,2.452000000000000,167,1400000US47157021341,47157021341.000000000000000,"Census Tract 213.41, Shelby County, Tennessee",5576,345,125060,161829
382,1755,1756,35.064000000000000,-89.757400000000004,0.097990000000000,177,1400000US47157021341,47,157,021341,213.41,Tract,2.452000000000000,167,1400000US47157021341,47157021341.000000000000000,"Census Tract 213.41, Shelby County, Tennessee",5576,345,125060,161829
383,1801,1802,35.064000000000000,-89.746399999999994,0.096204000000000,180,1400000US47157021353,47,157,021353,213.53,Tract,6.241000000000000,171,1400000US47157021353,47157021353.000000000000000,"Census Tract 213.53, Shelby County, Tennessee",9500,390,154947,203580
384,1847,1848,35.064000000000000,-89.735399999999998,0.138240000000000,180,1400000US47157021353,47,157,021353,213.53,Tract,6.241000000000000,171,1400000US47157021353,47157021353.000000000000000,"Census Tract 213.53, Shelby County, Tennessee",9500,390,154947,203580
385,1893,1894,35.064000000000000,-89.724400000000003,0.064018000000000,16,1400000US47157021530,47,157,021530,215.30,Tract,3.886000000000000,177,1400000US47157021530,47157021530.000000000000000,"Census Tract 215.30, Shelby County, Tennessee",5064,290,114554,150747
386,1939,1940,35.064000000000000,-89.713399999999993,0.093752000000000,16,1400000US47157021530,47,157,021530,215.30,Tract,3.886000000000000,177,1400000US47157021530,47157021530.000000000000000,"Census Tract 215.30, Shelby County, Tennessee",5064,290,114554,150747
387,1985,1986,35.064000000000000,-89.702399999999997,0.093930000000000,16,1400000US47157021530,47,157,021530,215.30,Tract,3.886000000000000,177,1400000US47157021530,47157021530.000000000000000,"Census Tract 215.30, Shelby County, Tennessee",5064,290,114554,150747
388,2031,2032,35.064000000000000,-89.691299999999998,0.096109000000000,16,1400000US47157021530,47,157,021530,215.30,Tract,3.886000000000000,177,1400000US47157021530,47157021530.000000000000000,"Census Tract 215.30, Shelby County, Tennessee",5064,290,114554,150747
389,2077,2078,35.064000000000000,-89.680300000000003,0.112682000000000,186,1400000US47157021611,47,157,021611,216.11,Tract,2.007000000000000,179,1400000US47157021611,47157021611.000000000000000,"Census Tract 216.11, Shelby County, Tennessee",6609,439,89074,104112
390,2123,2124,35.064000000000000,-89.669300000000007,0.116322000000000,186,1400000US47157021611,47,157,021611,216.11,Tract,2.007000000000000,179,1400000US47157021611,47157021611.000000000000000,"Census Tract 216.11, Shelby County, Tennessee",6609,439,89074,104112
391,2169,2170,35.064000000000000,-89.658299999999997,0.097555000000000,187,1400000US47157021612,47,157,021612,216.12,Tract,1.505000000000000,180,1400000US47157021612,47157021612.000000000000000,"Census Tract 216.12, Shelby County, Tennessee",4868,233,100652,116236
392,2215,2216,35.064000000000000,-89.647300000000001,0.081778000000000,188,1400000US47157021613,47,157,021613,216.13,Tract,1.770000000000000,181,1400000US47157021613,47157021613.000000000000000,"Census Tract 216.13, Shelby County, Tennessee",4734,352,113333,130077
393,8,9,35.073000000000000,-90.176000000000002,0.031519000000000,218,1400000US47157980300,47,157,980300,9803,Tract,37.552000000000000,220,1400000US47157980300,47157980300.000000000000000,"Census Tract 9803, Shelby County, Tennessee",0,12,0,0
394,54,55,35.073000000000000,-90.165000000000006,0.039014000000000,218,1400000US47157980300,47,157,980300,9803,Tract,37.552000000000000,220,1400000US47157980300,47157980300.000000000000000,"Census Tract 9803, Shelby County, Tennessee",0,12,0,0
395,100,101,35.073000000000000,-90.153999999999996,0.084901000000000,218,1400000US47157980300,47,157,980300,9803,Tract,37.552000000000000,220,1400000US47157980300,47157980300.000000000000000,"Census Tract 9803, Shelby County, Tennessee",0,12,0,0
396,146,147,35.073000000000000,-90.143000000000001,0.033095000000000,218,1400000US47157980300,47,157,980300,9803,Tract,37.552000000000000,220,1400000US47157980300,47157980300.000000000000000,"Census Tract 9803, Shelby County, Tennessee",0,12,0,0
397,192,193,35.073000000000000,-90.131900000000002,0.058056000000000,218,1400000US47157980300,47,157,980300,9803,Tract,37.552000000000000,220,1400000US47157980300,47157980300.000000000000000,"Census Tract 9803, Shelby County, Tennessee",0,12,0,0
398,238,239,35.073000000000000,-90.120900000000006,0.050601000000000,218,1400000US47157980300,47,157,980300,9803,Tract,37.552000000000000,220,1400000US47157980300,47157980300.000000000000000,"Census Tract 9803, Shelby County, Tennessee",0,12,0,0
399,284,285,35.073000000000000,-90.109899999999996,0.046868000000000,217,1400000US47157980200,47,157,980200,9802,Tract,15.936000000000000,219,1400000US47157980200,47157980200.000000000000000,"Census Tract 9802, Shelby County, Tennessee",0,12,0,0
400,330,331,35.073000000000000,-90.098900000000000,0.046151000000000,218,1400000US47157980300,47,157,980300,9803,Tract,37.552000000000000,220,1400000US47157980300,47157980300.000000000000000,"Census Tract 9803, Shelby County, Tennessee",0,12,0,0
401,376,377,35.073000000000000,-90.087900000000005,0.037036000000000,218,1400000US47157980300,47,157,980300,9803,Tract,37.552000000000000,220,1400000US47157980300,47157980300.000000000000000,"Census Tract 9803, Shelby County, Tennessee",0,12,0,0
402,422,423,35.073000000000000,-90.076899999999995,0.057622000000000,209,1400000US47157022220,47,157,022220,222.20,Tract,2.727000000000000,209,1400000US47157022220,47157022220.000000000000000,"Census Tract 222.20, Shelby County, Tennessee",3340,362,29329,34844
403,468,469,35.073000000000000,-90.065899999999999,0.056326000000000,209,1400000US47157022220,47,157,022220,222.20,Tract,2.727000000000000,209,1400000US47157022220,47157022220.000000000000000,"Census Tract 222.20, Shelby County, Tennessee",3340,362,29329,34844
404,514,515,35.073000000000000,-90.054800000000000,0.064659000000000,214,1400000US47157022500,47,157,022500,225,Tract,6.037000000000000,215,1400000US47157022500,47157022500.000000000000000,"Census Tract 225, Shelby County, Tennessee",5293,774,41308,57776
405,560,561,35.073000000000000,-90.043800000000005,0.041391000000000,214,1400000US47157022500,47,157,022500,225,Tract,6.037000000000000,215,1400000US47157022500,47157022500.000000000000000,"Census Tract 225, Shelby County, Tennessee",5293,774,41308,57776
406,606,607,35.073000000000000,-90.032799999999995,0.072724000000000,214,1400000US47157022500,47,157,022500,225,Tract,6.037000000000000,215,1400000US47157022500,47157022500.000000000000000,"Census Tract 225, Shelby County, Tennessee",5293,774,41308,57776
407,652,653,35.073000000000000,-90.021799999999999,0.081239000000000,39,1400000US47157007822,47,157,007822,78.22,Tract,0.901000000000000,63,1400000US47157007822,47157007822.000000000000000,"Census Tract 78.22, Shelby County, Tennessee",1775,301,22888,28896
408,698,699,35.073000000000000,-90.010800000000003,0.045025000000000,62,1400000US47157007821,47,157,007821,78.21,Tract,1.348000000000000,62,1400000US47157007821,47157007821.000000000000000,"Census Tract 78.21, Shelby County, Tennessee",5828,814,17677,29993
409,744,745,35.073000000000000,-89.999799999999993,0.061011000000000,214,1400000US47157022500,47,157,022500,225,Tract,6.037000000000000,215,1400000US47157022500,47157022500.000000000000000,"Census Tract 225, Shelby County, Tennessee",5293,774,41308,57776
410,790,791,35.073000000000000,-89.988699999999994,0.062256000000000,214,1400000US47157022500,47,157,022500,225,Tract,6.037000000000000,215,1400000US47157022500,47157022500.000000000000000,"Census Tract 225, Shelby County, Tennessee",5293,774,41308,57776
411,836,837,35.073000000000000,-89.977699999999999,0.068197000000000,216,1400000US47157980100,47,157,980100,9801,Tract,7.386000000000000,218,1400000US47157980100,47157980100.000000000000000,"Census Tract 9801, Shelby County, Tennessee",65,27,0,0
412,882,883,35.073000000000000,-89.966700000000003,0.052254000000000,216,1400000US47157980100,47,157,980100,9801,Tract,7.386000000000000,218,1400000US47157980100,47157980100.000000000000000,"Census Tract 9801, Shelby County, Tennessee",65,27,0,0
413,928,929,35.073000000000000,-89.955699999999993,0.066247000000000,216,1400000US47157980100,47,157,980100,9801,Tract,7.386000000000000,218,1400000US47157980100,47157980100.000000000000000,"Census Tract 9801, Shelby County, Tennessee",65,27,0,0
414,974,975,35.073000000000000,-89.944699999999997,0.040797000000000,85,1400000US47157010500,47,157,010500,105,Tract,1.772000000000000,90,1400000US47157010500,47157010500.000000000000000,"Census Tract 105, Shelby County, Tennessee",1686,358,26250,32277
415,1020,1021,35.073000000000000,-89.933700000000002,0.058056000000000,85,1400000US47157010500,47,157,010500,105,Tract,1.772000000000000,90,1400000US47157010500,47157010500.000000000000000,"Census Tract 105, Shelby County, Tennessee",1686,358,26250,32277
416,1066,1067,35.073000000000000,-89.922700000000006,0.106544000000000,86,1400000US47157010610,47,157,010610,106.10,Tract,1.507000000000000,91,1400000US47157010610,47157010610.000000000000000,"Census Tract 106.10, Shelby County, Tennessee",6335,828,31534,36306
417,1112,1113,35.073000000000000,-89.911600000000007,0.090200000000000,86,1400000US47157010610,47,157,010610,106.10,Tract,1.507000000000000,91,1400000US47157010610,47157010610.000000000000000,"Census Tract 106.10, Shelby County, Tennessee",6335,828,31534,36306
418,1158,1159,35.073000000000000,-89.900599999999997,0.178692000000000,88,1400000US47157010710,47,157,010710,107.10,Tract,1.520000000000000,94,1400000US47157010710,47157010710.000000000000000,"Census Tract 107.10, Shelby County, Tennessee",4905,641,43672,51602
419,1204,1205,35.073000000000000,-89.889600000000002,0.076241000000000,88,1400000US47157010710,47,157,010710,107.10,Tract,1.520000000000000,94,1400000US47157010710,47157010710.000000000000000,"Census Tract 107.10, Shelby County, Tennessee",4905,641,43672,51602
420,1250,1251,35.073000000000000,-89.878600000000006,0.094858000000000,89,1400000US47157010720,47,157,010720,107.20,Tract,0.536000000000000,95,1400000US47157010720,47157010720.000000000000000,"Census Tract 107.20, Shelby County, Tennessee",3891,433,26694,37653
421,1296,1297,35.073000000000000,-89.867599999999996,0.093403000000000,189,1400000US47157021710,47,157,021710,217.10,Tract,0.932000000000000,183,1400000US47157021710,47157021710.000000000000000,"Census Tract 217.10, Shelby County, Tennessee",2874,327,28848,38976
422,1342,1343,35.073000000000000,-89.856600000000000,0.098069000000000,174,1400000US47157021331,47,157,021331,213.31,Tract,1.903000000000000,164,1400000US47157021331,47157021331.000000000000000,"Census Tract 213.31, Shelby County, Tennessee",3099,339,60536,66620
423,1388,1389,35.073000000000000,-89.845600000000005,0.130997000000000,174,1400000US47157021331,47,157,021331,213.31,Tract,1.903000000000000,164,1400000US47157021331,47157021331.000000000000000,"Census Tract 213.31, Shelby County, Tennessee",3099,339,60536,66620
424,1434,1435,35.073000000000000,-89.834500000000006,0.140522000000000,175,1400000US47157021333,47,157,021333,213.33,Tract,1.542000000000000,165,1400000US47157021333,47157021333.000000000000000,"Census Tract 213.33, Shelby County, Tennessee",4276,443,55795,81717
